sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
184,Lalan Kumar,PIRPAINTI (SC),BJP,0,Graduate,1652361,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11252,main_election
185,Nisha Singh,PRANPUR,BJP,0,Graduate,20175230,2745303,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13329,main_election
186,Vijay Kumar Khemka,PURNIA,BJP,1,12th Pass,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13092,main_election
187,Mohammad Nehaluddin,RAFIGANJ,RJD,1,10th Pass,12855279,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9925,main_election
188,Tejashwi Prasad Yadav,RAGHOPUR ( VAISHALI ),RJD,11,8th Pass,58890061,17578,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10981,main_election
189,Harishankar Yadav,RAGHUNATHPUR,RJD,3,Literate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11172,main_election
190,Pratima Kumari,RAJA PAKAR (SC),INC,1,Graduate Professional,9418105,1700000,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12214,main_election
191,Prakash Veer,RAJAULI (SC),RJD,2,12th Pass,59397868,1449991,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10513,main_election
192,Kaushal Kishore,RAJGIR (SC),JD(U),0,Graduate Professional,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10943,main_election
193,Dr. Ramprit Paswan,RAJNAGAR (SC),BJP,1,Doctorate,10538287,1000000,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11036,main_election
194,Vishwanath Ram,RAJPUR (SC),INC,0,Graduate,7640680,850000,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10263,main_election
195,Sudhakar Singh,RAMGARH,RJD,2,Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9815,main_election
196,Bhagirathi Devi,RAMNAGAR (SC),BJP,0,5th Pass,6540439,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12593,main_election
197,Achmit Rishidev,RANIGANJ (SC),JD(U),1,Literate,6679526,1375603,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13043,main_election
198,Pramod Kumar Sinha,RAXAUL,BJP,1,Literate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13269,main_election
199,Moti Lal Prasad,RIGA,BJP,4,12th Pass,11014010,267123,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12938,main_election
200,Birendra Kumar,ROSERA (SC),BJP,0,Graduate,11896948,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12303,main_election
201,Pankaj Kumar Mishra,RUNNISAIDPUR,JD(U),0,Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10878,main_election
202,Bima Bharti,RUPAULI,JD(U),4,10th Pass,28040000,872929,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13235,main_election
203,Alok Ranjan,SAHARSA,BJP,1,Doctorate,41576582,6571458,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12448,main_election
204,Raju Kumar Singh,SAHEBGANJ,Vikassheel Insaan Party,10,Doctorate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12091,main_election
205,Satanand Sambuddha Alias Lalan,SAHEBPUR KAMAL,RJD,0,Doctorate,49612063,1503928,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11767,main_election
206,Ashok Kumar Chodhary,SAKRA (SC),JD(U),5,12th Pass,214338787,8483096,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12463,main_election
207,Akhtarul Islam Shahin,SAMASTIPUR,RJD,5,12th Pass,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13448,main_election
208,Kiran Devi,SANDESH,RJD,1,Literate,175853453,13520565,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9622,main_election
209,Vijay Kumar Choudhary,SARAIRANJAN,JD(U),0,Post Graduate,21180474,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13496,main_election
210,Rajesh Kumar Gupta,SASARAM,RJD,0,Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10720,main_election
211,Rahul Tiwari,SHAHPUR,RJD,1,12th Pass,70030725,27084550,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9629,main_election
212,Vijay Kumar,SHEIKHPURA,RJD,7,Graduate,69491897,7699542,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9765,main_election
213,Chetan Anand,SHEOHAR,RJD,0,Graduate Professional,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10873,main_election
214,Manju Agrawal,SHERGHATI,RJD,4,Graduate Professional,41573000,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10567,main_election
215,Prafull Kumar Manjhi,SIKANDRA (SC),Hindustani Awam Morcha (Secular),0,Graduate,1410567,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10460,main_election
216,Birendra Prasad Gupta,SIKTA,CPI(ML)(L),5,12th Pass,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12689,main_election
217,Vijay Kumar Mandal,SIKTI,BJP,1,10th Pass,10732345,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13076,main_election
218,Yusuf Salahuddin,SIMRI BAKHTIARPUR,RJD,1,Graduate,136558063,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12807,main_election
219,Chandrahas Chaupal,SINGHESHWAR (SC),RJD,2,12th Pass,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12615,main_election
220,Mithilesh Kumar,SITAMARHI,BJP,0,Graduate,112229569,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11139,main_election
221,Awadh Bihari Chaudhary,SIWAN,RJD,2,Graduate,25933522,1900000,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11154,main_election
222,Ratnesh Sada,SONBARSHA (SC),JD(U),1,12th Pass,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12832,main_election
223,Dr. Ramanuj Prasad,SONEPUR,RJD,4,Doctorate,10711353,158026,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11664,main_election
224,Er. Shashi Bhushan Singh,SUGAULI,RJD,7,12th Pass,100797542,8562217,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13367,main_election
225,Lalit Narayan Mandal,SULTANGANJ,JD(U),0,Doctorate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10108,main_election
226,Bijendra Prasad Yadav,SUPAUL,JD(U),0,12th Pass,22401413,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13181,main_election
227,Dilip Ray,SURSAND,JD(U),2,12th Pass,48019679,2907370,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13150,main_election
228,Janak Singh,TARAIYA,BJP,6,Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11567,main_election
229,Mewa Lal Choudhary,TARAPUR,JD(U),1,Doctorate,123132093,30000,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9744,main_election
230,Sudama Prasad S/O Ganga Dayal Sah,TARARI,CPI(ML)(L),3,Graduate,6233506,16592,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9556,main_election
231,Ram Ratan Singh,TEGHRA,CPI,2,12th Pass,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10924,main_election
232,Saud Alam,THAKURGANJ,RJD,0,Graduate,6326627,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12896,main_election
233,Anil Kumar,TIKARI,Hindustani Awam Morcha (Secular),4,Post Graduate,12799067,1458000,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9661,main_election
234,Veena Bharti,TRIVENIGANJ (SC),JD(U),0,12th Pass,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13192,main_election
235,Alok Kumar Mehta,UJIARPUR,RJD,3,Graduate Professional,73601800,5205110,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12255,main_election
236,Siddharth Patel,VAISHALI,JD(U),0,Graduate,26968807,80220,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12199,main_election
237,Dhirendra Pratap Singh Alias Rinku Singh,VALMIKI NAGAR,JD(U),2,Graduate Professional,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12624,main_election
238,Ashok Kumar,WARISNAGAR,JD(U),0,Graduate,78921798,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13428,main_election
239,Aruna Devi,WARSALIGANJ,BJP,1,10th Pass,57476142,4805168,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9989,main_election
240,Birendra Singh,WAZIRGANJ,BJP,2,Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9969,main_election
241,Amarjeet Kushwaha,ZIRADEI,CPI(ML)(L),14,Graduate,1981425,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11160,main_election
