sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
18,Leishangthem Susindro Meitei,KHURAI,BJP,0,Others,,,https://www.myneta.info/manipur2017/candidate.php?candidate_id=7,main_election
19,Sapam Ranjan,KONTHOUJAM,BJP,0,Post Graduate,25664889,562745,https://www.myneta.info/manipur2017/candidate.php?candidate_id=52,main_election
20,Sanasam Bira Singh,KUMBI,INC,0,Graduate,7055301,1161145,https://www.myneta.info/manipur2017/candidate.php?candidate_id=91,main_election
21,Thokchom Lokeshwor Singh,KUNDRAKPAM,INC,0,Post Graduate,,,https://www.myneta.info/manipur2017/candidate.php?candidate_id=123,main_election
22,Kshetrimayum Biren Singh,LAMLAI,INC,0,10th Pass,89265173,2461135,https://www.myneta.info/manipur2017/candidate.php?candidate_id=126,main_election
23,Shorokhaibam Rajen,LAMSANG,BJP,0,Graduate,27012979,0,https://www.myneta.info/manipur2017/candidate.php?candidate_id=48,main_election
24,Karam Shyam,LANGTHABAL,LJP,0,Graduate Professional,,,https://www.myneta.info/manipur2017/candidate.php?candidate_id=59,main_election
25,Muhammad Abdul Nasir,LILONG,INC,0,Post Graduate,8814900,0,https://www.myneta.info/manipur2017/candidate.php?candidate_id=93,main_election
26,Losii Dikho,MAO(ST),Naga Peoples Front,0,Graduate,17071115,0,https://www.myneta.info/manipur2017/candidate.php?candidate_id=260,main_election
27,Kongkham Robindro Singh,MAYANG IMPHAL,BJP,0,Post Graduate,,,https://www.myneta.info/manipur2017/candidate.php?candidate_id=72,main_election
28,Pukhrem Sharatchandra Singh,MOIRANG,BJP,0,Post Graduate,13262838,1439281,https://www.myneta.info/manipur2017/candidate.php?candidate_id=84,main_election
29,Nameirakpam Loken Singh,NAMBOL,INC,0,Graduate,34921871,1423670,https://www.myneta.info/manipur2017/candidate.php?candidate_id=73,main_election
30,Soibam Subhachandra,NAORIYA PAKHANGLAKPA,BJP,1,Others,,,https://www.myneta.info/manipur2017/candidate.php?candidate_id=149,main_election
31,Gaikhangam,NUNGBA(ST),INC,0,12th Pass,12396792,0,https://www.myneta.info/manipur2017/candidate.php?candidate_id=195,main_election
32,Laishram Radhakishore Singh,OINAM,BJP,0,10th Pass,1260329,558265,https://www.myneta.info/manipur2017/candidate.php?candidate_id=77,main_election
33,Akoijam Mirabai Devi,PATSOI,INC,0,Graduate Professional,,,https://www.myneta.info/manipur2017/candidate.php?candidate_id=53,main_election
34,K. Leishiyo,PHUNGYAR(ST),Naga Peoples Front,0,Post Graduate,3086311,0,https://www.myneta.info/manipur2017/candidate.php?candidate_id=180,main_election
35,Rajkumar Imo Singh,SAGOLBAND,IND,0,Post Graduate,48721075,1271127,https://www.myneta.info/manipur2017/candidate.php?candidate_id=32,main_election
36,T. N. Haokip,SAIKOT(ST),INC,0,Graduate,,,https://www.myneta.info/manipur2017/candidate.php?candidate_id=222,main_election
37,Yamthong Haokip,SAIKUL(ST),INC,0,Illiterate,7927000,0,https://www.myneta.info/manipur2017/candidate.php?candidate_id=112,main_election
38,Ngamthang Haokip,SAITU(ST),INC,0,Graduate,5497076,0,https://www.myneta.info/manipur2017/candidate.php?candidate_id=119,main_election
39,Heikham Dingo Singh,SEKMAI(SC),BJP,0,Graduate,,,https://www.myneta.info/manipur2017/candidate.php?candidate_id=45,main_election
40,Ginsuanhau,SINGHAT(ST),INC,0,5th Pass,25975094,0,https://www.myneta.info/manipur2017/candidate.php?candidate_id=224,main_election
41,Yumnam Khemchand,SINGJAMEI,BJP,0,Graduate,2652027,0,https://www.myneta.info/manipur2017/candidate.php?candidate_id=44,main_election
42,Kangujam Ranjit Singh,SUGNOO,INC,0,12th Pass,,,https://www.myneta.info/manipur2017/candidate.php?candidate_id=156,main_election
43,N. Kayisii,TADUBI(ST),National Peoples Party,0,12th Pass,12926000,0,https://www.myneta.info/manipur2017/candidate.php?candidate_id=268,main_election
44,Awangbow Newmai,TAMEI(ST),Naga Peoples Front,0,Post Graduate,2228427,82240,https://www.myneta.info/manipur2017/candidate.php?candidate_id=269,main_election
45,Samuel Jendai Kamei,TAMENGLONG(ST),BJP,0,10th Pass,,,https://www.myneta.info/manipur2017/candidate.php?candidate_id=273,main_election
46,D. Korunthang,TENGNOUPAL(ST),INC,0,Graduate,6851120,704850,https://www.myneta.info/manipur2017/candidate.php?candidate_id=172,main_election
47,Tongbram Robindro Singh,THANGA,AITC,0,12th Pass,5747559,733348,https://www.myneta.info/manipur2017/candidate.php?candidate_id=88,main_election
48,Khumukcham Joykisan Singh,THANGMEIBAND,INC,0,Graduate,,,https://www.myneta.info/manipur2017/candidate.php?candidate_id=24,main_election
49,Vungzagin Valte,THANLON(ST),BJP,0,Graduate,7353819,744470,https://www.myneta.info/manipur2017/candidate.php?candidate_id=205,main_election
50,Thongam Biswajit Singh,THONGJU,BJP,0,Graduate,20612343,1714273,https://www.myneta.info/manipur2017/candidate.php?candidate_id=137,main_election
51,Okram Ibobi Singh,THOUBAL,INC,0,Graduate,,,https://www.myneta.info/manipur2017/candidate.php?candidate_id=98,main_election
52,Chaltonlien Amo,TIPAIMUKH(ST),INC,0,Graduate Professional,9776866,0,https://www.myneta.info/manipur2017/candidate.php?candidate_id=196,main_election
53,Alfred Kanngam S. Arthur,UKHRUL,INC,0,12th Pass,364523294,76975,https://www.myneta.info/manipur2017/candidate.php?candidate_id=185,main_election
54,Yumnam Joykumar,URIPOK,National Peoples Party,0,Post Graduate,,,https://www.myneta.info/manipur2017/candidate.php?candidate_id=28,main_election
55,Chesham Fazoor Rahim,WABGAI,INC,0,Graduate,9986821,1161145,https://www.myneta.info/manipur2017/candidate.php?candidate_id=228,main_election
56,Paonam Brojen Singh,WANGJING TENTHA,INC,0,Graduate,31573088,0,https://www.myneta.info/manipur2017/candidate.php?candidate_id=238,main_election
57,Yumkham Erabot Singh,WANGKHEI,BJP,0,Post Graduate,,,https://www.myneta.info/manipur2017/candidate.php?candidate_id=129,main_election
58,Keisam Meghachandra Singh,WANGKHEM,INC,0,Graduate,23136007,1218400,https://www.myneta.info/manipur2017/candidate.php?candidate_id=99,main_election
59,Oinam Lukhoi Singh,WANGOI,INC,0,10th Pass,20296082,722250,https://www.myneta.info/manipur2017/candidate.php?candidate_id=68,main_election
60,Thokchom Satyabrata Singh,YAISKUL,BJP,0,Post Graduate,,,https://www.myneta.info/manipur2017/candidate.php?candidate_id=133,main_election
