sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
70,Senguttuvan.t,KRISHNAGIRI,DMK,1,10th Pass,24737676,1858272,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=139,main_election
71,Geetha . M,KRISHNARAYAPURAM,AIADMK,0,Post Graduate,22831769,6617427,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1695,main_election
72,Ramar.e,KULITHALAI,DMK,0,10th Pass,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1697,main_election
73,P.thangamani,KUMARAPALAYAM,AIADMK,1,10th Pass,16336008,0,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1624,main_election
74,G.anbalagan,KUMBAKONAM,DMK,1,10th Pass,200283824,31046772,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1526,main_election
75,R.t.ramachandran,KUNNAM,AIADMK,0,8th Pass,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1616,main_election
76,Panneerselvam Mrk,KURINJIPADI,DMK,2,Graduate Professional,91596448,10307427,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=339,main_election
77,Soundarapandian,LALGUDI,DMK,1,12th Pass,13855876,2676000,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1430,main_election
78,Jayaramakrishnan R,MADATHUKULAM,DMK,0,Graduate,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1920,main_election
79,Sudharsanam S,MADAVARAM,DMK,0,Post Graduate,319757996,31636161,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=548,main_election
80,Palanivel Thiyagarajan,MADURAI CENTRAL,DMK,0,Doctorate,344259084,0,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=404,main_election
81,Moorthy P,MADURAI EAST,DMK,0,12th Pass,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=501,main_election
82,Rajan Chellappa V.v,MADURAI NORTH,AIADMK,0,Post Graduate,57376403,18595201,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1656,main_election
83,S.s.saravanan,MADURAI SOUTH,AIADMK,0,Post Graduate,4959698,0,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1658,main_election
84,Sellur K. Raju,MADURAI WEST,AIADMK,0,Graduate,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1659,main_election
85,S.pugazhenthi,MADURANTAKAM,DMK,4,Post Graduate,4308619,712785,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=2970,main_election
86,Benjamin P,MADURAVOYAL,AIADMK,0,Graduate,230247965,6544326,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=537,main_election
87,Masilamani R,MAILAM,DMK,0,Graduate Professional,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=23,main_election
88,Parameswari. M,MANACHANALLUR,AIADMK,0,12th Pass,33510323,482000,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1436,main_election
89,Mariappankennady S,MANAMADURAI,AIADMK,0,Graduate,2312251,0,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1566,main_election
90,Chandrasekar R,MANAPPARAI,AIADMK,0,10th Pass,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=2181,main_election
91,Rajaa.t.r.b,MANNARGUDI,DMK,0,Post Graduate,332170099,147813770,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1464,main_election
92,V.radhakrishnan,MAYILADUTHURAI,AIADMK,0,12th Pass,8012346,814783,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1641,main_election
93,Periyapullan @ Selvam P,MELUR,AIADMK,0,Graduate,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1663,main_election
94,Chinnaraj.o.k,METTUPPALAYAM,AIADMK,0,12th Pass,6321254,0,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=2316,main_election
95,S.semmalai,METTUR,AIADMK,0,Graduate Professional,94762184,2674066,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1583,main_election
96,"Sivasubramani , V.p.",MODAKKURICHI,AIADMK,0,8th Pass,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1963,main_election
97,S.pandi,MUDHUKULATHUR,INC,0,Graduate,120150389,0,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1605,main_election
98,Selvarasu M,MUSIRI,AIADMK,0,8th Pass,9027150,0,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1437,main_election
99,Nataraj R,MYLAPORE,AIADMK,0,Doctorate,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=672,main_election
100,Thamimun Ansari,NAGAPATTINAM,AIADMK,0,Graduate,2423277,0,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1643,main_election
101,Suresh Rajan N,NAGERCOIL,DMK,6,Post Graduate,23630356,2655536,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1708,main_election
102,Baskar. K.p.p,NAMAKKAL,AIADMK,2,12th Pass,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=2354,main_election
103,Vasanthakumar. H,NANGUNERI,INC,13,Post Graduate,3372686707,1219904171,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=2036,main_election
104,R.kamaraj,NANNILAM,AIADMK,0,Post Graduate,26385842,0,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1471,main_election
105,Andi Ambalam M.a,NATHAM,DMK,0,12th Pass,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=3352,main_election
106,Saba Rajendran,NEYVELI,DMK,7,Graduate Professional,58161739,10439982,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=326,main_election
107,Thangathurai R,NILAKKOTTAI,AIADMK,0,Post Graduate,19118000,0,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1173,main_election
108,Sakkarapani R,ODDANCHATRAM,DMK,1,Graduate,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=300,main_election
109,S.vetrivel,OMALUR,AIADMK,0,Graduate Professional,77186038,971158,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1585,main_election
110,Ramchandran. M,ORATHANADU,DMK,0,Graduate Professional,10220976,0,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1531,main_election
111,Sundararaj.r,OTTAPIDARAM,AIADMK,0,Graduate,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=2362,main_election
112,Mano Thangaraj T,PADMANABHAPURAM,DMK,3,Post Graduate,1630000,669994,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1710,main_election
113,Anbalagan.k.p,PALACODU,AIADMK,0,12th Pass,24045124,8257006,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1075,main_election
114,Senthilkumar I P,PALANI,DMK,3,Post Graduate,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=294,main_election
115,Mohideen Khant.p.m,PALAYAMKOTTAI,DMK,1,10th Pass,16602133,0,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1807,main_election
116,I Karunanithi,PALLAVARAM,DMK,1,10th Pass,7749635,0,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1870,main_election
117,Sathya.p,PANRUTI,AIADMK,0,5th Pass,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1000,main_election
118,P.palaniappan,PAPPIREDDIPPATTI,AIADMK,0,Post Graduate,34292771,4495870,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1087,main_election
119,Muthiah.s.dr,PARAMAKUDI,AIADMK,0,Post Graduate,42382484,2336668,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1608,main_election
120,Moorthiy. K. S,PARAMATHI-VELUR,DMK,0,Graduate,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1626,main_election
121,Sekar. V,PATTUKKOTTAI,AIADMK,0,Graduate Professional,21634585,528441,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1541,main_election
122,Inbasekaran P.n.p.,PENNAGARAM,DMK,0,Post Graduate,40208630,6103959,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1099,main_election
123,R.thamizhselvan,PERAMBALUR,AIADMK,3,Graduate,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1618,main_election
124,P Vetrivel,PERAMBUR,AIADMK,3,Graduate,39875940,2160070,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1247,main_election
125,Govindarasu M,PERAVURANI,AIADMK,0,10th Pass,7209474,1184874,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1545,main_election
126,Kathirkamu.k,PERIYAKULAM,AIADMK,0,Post Graduate,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1990,main_election
127,Venkatachalam.n.d,PERUNDURAI,AIADMK,0,Graduate,71334617,4883410,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=2029,main_election
128,Pollachi V Jayaraman,POLLACHI,AIADMK,0,Doctorate,207138933,61824400,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=870,main_election
129,Sekaran.k.v,POLUR,DMK,0,10th Pass,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1500,main_election
130,Balaraman P,PONNERI,AIADMK,0,Post Graduate,16203000,1399147,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=512,main_election
131,S.pavunraj,POOMPUHAR,AIADMK,0,10th Pass,29248735,1200000,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1645,main_election
132,Elumalai T A,POONMALLAE,AIADMK,0,Graduate Professional,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=558,main_election
133,Periyannan Arassu,PUDUKKOTTAI,DMK,0,Post Graduate,12212707,2758075,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1973,main_election
134,I. S. Inbadurai,RADHAPURAM,AIADMK,0,Graduate Professional,7473422,0,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1834,main_election
135,Thangappandian. S,RAJAPALAYAM,DMK,4,5th Pass,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=2007,main_election
136,Manikandan.m,RAMANATHAPURAM,AIADMK,3,Post Graduate,44638453,110000,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1612,main_election
137,R.gandhi,RANIPET,DMK,1,10th Pass,363495287,173304650,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=120,main_election
138,Saroja V,RASIPURAM,AIADMK,0,Post Graduate,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1630,main_election
139,Karthikeyan.k,RISHIVANDIYAM,DMK,0,10th Pass,37181844,6814781,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=179,main_election
140,Jayakumar D,ROYAPURAM,AIADMK,0,Graduate Professional,8316207,0,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=689,main_election
141,Subramanian.ma,SAIDAPET,DMK,4,Graduate Professional,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=699,main_election
142,Rajendran.r,SALEM (NORTH),DMK,3,Graduate Professional,18655750,2000000,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=216,main_election
143,Sakthivel A B,SALEM (SOUTH),AIADMK,0,12th Pass,10479524,470000,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1591,main_election
144,Venkatachalam.g,SALEM (WEST),AIADMK,0,8th Pass,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1595,main_election
145,V. M. Rajalakshmi,SANKARANKOVIL,AIADMK,1,Post Graduate,5944853,2410773,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=2375,main_election
146,Udhayasuriyan.t,SANKARAPURAM,DMK,0,Graduate,57257160,310269,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1380,main_election
147,S.raja,SANKARI,AIADMK,0,Post Graduate,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1599,main_election
148,"Subramanian,s.g.",SATTUR,AIADMK,0,8th Pass,4009005,0,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=2012,main_election
149,Chandrasekaran C,SENTHAMANGALAM,AIADMK,0,12th Pass,15672998,2500000,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1632,main_election
150,Manickam K,SHOLAVANDAN,AIADMK,2,Others,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1664,main_election
151,Parthiban.n.g,SHOLINGUR,AIADMK,1,Graduate Professional,6582388,0,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1420,main_election
152,Aravindramesh S,SHOZHINGANALLUR,DMK,0,8th Pass,255411967,29821140,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1875,main_election
153,N. Karthik,SINGANALLUR,DMK,2,8th Pass,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=2317,main_election
154,P.v.bharathi,SIRKAZHI,AIADMK,0,Graduate,10364167,75000,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1648,main_election
155,Baskaran G,SIVAGANGA,AIADMK,0,10th Pass,9185316,2553277,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1569,main_election
156,Rajenthrabhalaji K.t,SIVAKASI,AIADMK,0,10th Pass,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=2013,main_election
157,Palani. K,SRIPERUMBUDUR,AIADMK,0,5th Pass,5692322,0,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=2347,main_election
158,Valarmathi.s,SRIRANGAM,AIADMK,0,Post Graduate,13443374,3593716,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1785,main_election
159,S.p. Shunmuganathan,SRIVAIKUNTAM,AIADMK,4,8th Pass,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1461,main_election
160,Chandra Prabha. M,SRIVILLIPUTHUR,AIADMK,0,Post Graduate,4024268,24541,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=2733,main_election
161,"Kanagaraj, R.",SULUR,AIADMK,0,8th Pass,30965632,943500,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=2333,main_election
162,Selvamohandas Pandian S,TENKASI,AIADMK,0,Others,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=2379,main_election
163,Prakaash.y,THALLI,DMK,0,10th Pass,43815743,3847380,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=147,main_election
164,Sivakumar P Alias Thayagam Kavi,THIRU-VI-KA-NAGAR,DMK,1,Post Graduate,12264820,3895036,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=726,main_election
165,Udhayakumar.r.b,THIRUMANGALAM,AIADMK,0,Post Graduate,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1665,main_election
166,Regupathy S,THIRUMAYAM,DMK,2,Graduate Professional,106557316,0,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1977,main_election
167,Seenivel S M,THIRUPARANKUNDRAM,AIADMK,0,10th Pass,20505294,953000,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1666,main_election
168,"Kothandapani, M.",THIRUPORUR,AIADMK,0,Graduate,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1879,main_election
169,Adalarasan P,THIRUTHURAIPOONDI,DMK,0,Post Graduate,7056441,0,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=368,main_election
170,Durai.chandrasekaran,THIRUVAIYARU,DMK,2,Graduate Professional,22201072,542982,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1556,main_election
171,Raajendran V G,THIRUVALLUR,DMK,0,Others,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=52,main_election
172,Karunanidhi. M,THIRUVARUR,DMK,15,8th Pass,629935576,119437427,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=370,main_election
173,Anbil Mahesh Poyyamozhi,THIRUVERUMBUR,DMK,0,Post Graduate,40646902,2286920,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1443,main_election
174,Chezhiaan.govi,THIRUVIDAIMARUDUR,DMK,0,Doctorate,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=1557,main_election
175,Sathyanarayanan.b,THIYAGARAYANAGAR,AIADMK,1,Graduate,140995458,56112203,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=742,main_election
176,S.p. Velumani,THONDAMUTHUR,AIADMK,0,Post Graduate,40144206,0,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=917,main_election
177,Geetha Jeevan P,THOOTHUKKUDI,DMK,1,Post Graduate,,,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=469,main_election
178,Ku.ka.selvam,THOUSAND LIGHTS,DMK,0,Not Given,150621865,0,https://www.myneta.info/tamilnadu2016/candidate.php?candidate_id=91,main_election
