sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
169,Pradipsinh Bhagvatsinh Jadeja,VATVA,BJP,1,Graduate,45551476,0,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4390,main_election
170,Thakor Geniben Nagaji,VAV,INC,0,12th Pass,11262555,2249000,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4745,main_election
171,Chauhan Kishor Babulal,VEJALPUR,BJP,0,10th Pass,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5322,main_election
172,Patel Ramanbhai Dhulabhai,VIJAPUR,BJP,0,Graduate,565698149,15955545,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4753,main_election
173,Bharwad Lakhabhai Bhikhabhai,VIRAMGAM,INC,0,Graduate,89969611,2280000,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5269,main_election
174,Ribadiya Harshadkumar Madhavajibhai,VISAVADAR,INC,1,10th Pass,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3605,main_election
175,Patel Rushikesh Ganeshbhai,VISNAGAR,BJP,0,12th Pass,149577277,24860160,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5391,main_election
176,Gamit Punabhai Dhedabhai,VYARA (ST),INC,0,5th Pass,6529633,1094986,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3625,main_election
177,Dhanjibhai Patel (makson),WADHWAN,BJP,0,10th Pass,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3652,main_election
178,Mahamadjavid Abdulmutalib Pirzada,WANKANER,INC,6,Graduate Professional,6992136,102162,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4284,main_election
