sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
27,Chandrakant Kavlekar,QUEPEM,INC,0,8th Pass,,,https://www.myneta.info/goa2017/candidate.php?candidate_id=143,main_election
28,Jayesh Vidyadhar Salgaonkar,SALIGAO,Goa Forward Party,0,12th Pass,17568247,2194642,https://www.myneta.info/goa2017/candidate.php?candidate_id=28,main_election
29,Prasad S. Gaonkar,SANGUEM,IND,0,12th Pass,18841591,2653249,https://www.myneta.info/goa2017/candidate.php?candidate_id=145,main_election
30,Pramod Pandurang Sawant,SANQUELIM,BJP,0,Post Graduate,,,https://www.myneta.info/goa2017/candidate.php?candidate_id=35,main_election
31,Deepak Prabhu Pauskar,SANVORDEM,Maharashtrawadi Gomantak,0,8th Pass,131361616,78922286,https://www.myneta.info/goa2017/candidate.php?candidate_id=112,main_election
32,Vinoda Datarama Paliencar,SIOLIM,Goa Forward Party,1,Graduate,91375788,5497513,https://www.myneta.info/goa2017/candidate.php?candidate_id=23,main_election
33,Subhash Ankush Shirodkar,SIRODA,INC,0,12th Pass,,,https://www.myneta.info/goa2017/candidate.php?candidate_id=39,main_election
34,Francisco Silveira,ST. ANDRE,INC,0,10th Pass,139698549,16000546,https://www.myneta.info/goa2017/candidate.php?candidate_id=155,main_election
35,Antonio Caetano Fernandes,ST. CRUZ,INC,0,10th Pass,70285619,37457787,https://www.myneta.info/goa2017/candidate.php?candidate_id=279,main_election
36,Jennifer Monserrate,TALEIGAO,INC,1,12th Pass,,,https://www.myneta.info/goa2017/candidate.php?candidate_id=85,main_election
37,Nilkanth Ramnath Halarnkar,TIVIM,INC,2,10th Pass,55644345,3185996,https://www.myneta.info/goa2017/candidate.php?candidate_id=20,main_election
38,Vishwajit Pratapsingh Rane,VALPOI,INC,2,Graduate,213105484,112994840,https://www.myneta.info/goa2017/candidate.php?candidate_id=170,main_election
39,Jose Luis Carlos Almeida,VASCO-DA-GAMA,BJP,0,12th Pass,,,https://www.myneta.info/goa2017/candidate.php?candidate_id=43,main_election
40,Filipe Nery Rodrigues,VELIM,INC,0,Others,91991897,2000000,https://www.myneta.info/goa2017/candidate.php?candidate_id=162,main_election
