timestamp,state,year,constituency,candidate_name,url,reason,source_csv
2025-06-05T11:56:55.819762,TELANGANA,2024,NAGARKURNOOL,Ayyappa Sunil,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5879,"Processing error: expected string or bytes-like object, got 'NoneType'",NAGARKURNOOL.csv
2025-06-05T11:56:55.835322,TELANGANA,2024,NAGARKURNOOL,Bikshapathi Landa,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5881,"Processing error: expected string or bytes-like object, got 'NoneType'",NAGARKURNOOL.csv
2025-06-05T11:56:55.874613,TELANGANA,2024,NAGARKURNOOL,Buddhula Srinivas,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5898,"Processing error: expected string or bytes-like object, got 'NoneType'",NAGARKURNOOL.csv
2025-06-05T11:56:55.883038,TELANGANA,2024,NAGARKURNOOL,Dasari Bharathi,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5884,"Processing error: expected string or bytes-like object, got 'NoneType'",NAGARKURNOOL.csv
2025-06-05T11:56:55.893855,TELANGANA,2024,NAGARKURNOOL,Dr.R.S.Praveen Kumar,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5243,"Processing error: expected string or bytes-like object, got 'NoneType'",NAGARKURNOOL.csv
2025-06-05T11:56:55.907960,TELANGANA,2024,NAGARKURNOOL,Gaddam Vijay,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5885,"Processing error: expected string or bytes-like object, got 'NoneType'",NAGARKURNOOL.csv
2025-06-05T11:56:55.916257,TELANGANA,2024,NAGARKURNOOL,Galimudi Geetha,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5886,"Processing error: expected string or bytes-like object, got 'NoneType'",NAGARKURNOOL.csv
2025-06-05T11:56:55.936297,TELANGANA,2024,NAGARKURNOOL,Karne. Shireesha Alias Barrelakka,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5901,"Processing error: expected string or bytes-like object, got 'NoneType'",NAGARKURNOOL.csv
2025-06-05T11:56:55.940645,TELANGANA,2024,NAGARKURNOOL,Pakira Ramulu,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5878,"Processing error: expected string or bytes-like object, got 'NoneType'",NAGARKURNOOL.csv
2025-06-05T11:56:55.965089,TELANGANA,2024,NAGARKURNOOL,Paladhi Nagaraju,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5903,"Processing error: expected string or bytes-like object, got 'NoneType'",NAGARKURNOOL.csv
2025-06-05T11:56:56.015524,TELANGANA,2024,NAGARKURNOOL,Pillela Srikanth,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5904,"Processing error: expected string or bytes-like object, got 'NoneType'",NAGARKURNOOL.csv
2025-06-05T11:56:56.054513,TELANGANA,2024,NAGARKURNOOL,Prasangi,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5905,"Processing error: expected string or bytes-like object, got 'NoneType'",NAGARKURNOOL.csv
2025-06-05T11:56:56.161391,TELANGANA,2024,NAGARKURNOOL,Puljala Balaiah,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5880,"Processing error: expected string or bytes-like object, got 'NoneType'",NAGARKURNOOL.csv
2025-06-05T11:56:56.449943,TELANGANA,2024,NAGARKURNOOL,Vaggu Vinay,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5900,"Processing error: expected string or bytes-like object, got 'NoneType'",NAGARKURNOOL.csv
2025-06-05T11:56:59.217676,TELANGANA,2024,NALGONDA,Kunduru Raghuveer,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5294,"Processing error: expected string or bytes-like object, got 'NoneType'",NALGONDA.csv
2025-06-05T11:56:59.351006,TELANGANA,2024,NALGONDA,Anjaiah Virigineni,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5767,"Processing error: expected string or bytes-like object, got 'NoneType'",NALGONDA.csv
2025-06-05T11:56:59.363992,TELANGANA,2024,NALGONDA,Kinnera Yadaiah,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5756,"Processing error: expected string or bytes-like object, got 'NoneType'",NALGONDA.csv
2025-06-05T11:56:59.367508,TELANGANA,2024,NALGONDA,Cholleti Prabhakar,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5780,"Processing error: expected string or bytes-like object, got 'NoneType'",NALGONDA.csv
2025-06-05T11:56:59.383473,TELANGANA,2024,NALGONDA,Goli Saidulu,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5761,"Processing error: expected string or bytes-like object, got 'NoneType'",NALGONDA.csv
2025-06-05T11:56:59.393903,TELANGANA,2024,NALGONDA,Janaiah Nandipati,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5755,"Processing error: expected string or bytes-like object, got 'NoneType'",NALGONDA.csv
2025-06-05T11:56:59.413292,TELANGANA,2024,NALGONDA,Kancharla Krishna Reddy,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5244,"Processing error: expected string or bytes-like object, got 'NoneType'",NALGONDA.csv
2025-06-05T11:56:59.466063,TELANGANA,2024,NALGONDA,Kukkala Venkanna,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5777,"Processing error: expected string or bytes-like object, got 'NoneType'",NALGONDA.csv
2025-06-05T11:56:59.503309,TELANGANA,2024,NALGONDA,Kundarapu Srikanth,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5762,"Processing error: expected string or bytes-like object, got 'NoneType'",NALGONDA.csv
2025-06-05T11:56:59.515553,TELANGANA,2024,NALGONDA,Lingam Krishna,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5757,"Processing error: expected string or bytes-like object, got 'NoneType'",NALGONDA.csv
2025-06-05T11:56:59.523436,TELANGANA,2024,NALGONDA,Maram Venkat Reddy,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5775,"Processing error: expected string or bytes-like object, got 'NoneType'",NALGONDA.csv
2025-06-05T11:56:59.573035,TELANGANA,2024,NALGONDA,Marri Nehemiah,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5760,"Processing error: expected string or bytes-like object, got 'NoneType'",NALGONDA.csv
2025-06-05T11:56:59.607320,TELANGANA,2024,NALGONDA,Nagaraju Bandaru,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5778,"Processing error: expected string or bytes-like object, got 'NoneType'",NALGONDA.csv
2025-06-05T11:56:59.628327,TELANGANA,2024,NALGONDA,Panugotu Lalasingh,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5766,"Processing error: expected string or bytes-like object, got 'NoneType'",NALGONDA.csv
2025-06-05T11:56:59.654141,TELANGANA,2024,NALGONDA,Polishetty Venkateshwarlu,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5774,"Processing error: expected string or bytes-like object, got 'NoneType'",NALGONDA.csv
2025-06-05T11:56:59.706634,TELANGANA,2024,NALGONDA,Racha Subhadra Reddy,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5765,"Processing error: expected string or bytes-like object, got 'NoneType'",NALGONDA.csv
2025-06-05T11:56:59.973020,TELANGANA,2024,NALGONDA,Ramesh Sunkara,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5758,"Processing error: expected string or bytes-like object, got 'NoneType'",NALGONDA.csv
2025-06-05T11:56:59.977036,TELANGANA,2024,NALGONDA,Ravi Palakuri,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5773,"Processing error: expected string or bytes-like object, got 'NoneType'",NALGONDA.csv
2025-06-05T11:57:00.009667,TELANGANA,2024,NALGONDA,Saidi Reddy Shanampudi,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5245,"Processing error: expected string or bytes-like object, got 'NoneType'",NALGONDA.csv
2025-06-05T11:57:00.026277,TELANGANA,2024,NALGONDA,Shirishala Srinaiah,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5763,"Processing error: expected string or bytes-like object, got 'NoneType'",NALGONDA.csv
2025-06-05T11:57:00.037866,TELANGANA,2024,NALGONDA,Thalari Rambabu,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5771,"Processing error: expected string or bytes-like object, got 'NoneType'",NALGONDA.csv
2025-06-05T11:57:00.048847,TELANGANA,2024,NALGONDA,Vaskula Mattaiah,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5768,"Processing error: expected string or bytes-like object, got 'NoneType'",NALGONDA.csv
2025-06-05T12:01:31.379101,TELANGANA,2024,SECUNDERABAD,Velamarthi. Ravi Kiran,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5990,"Processing error: expected string or bytes-like object, got 'NoneType'",SECUNDERABAD.csv
2025-06-06T12:34:50.250997,TAMIL NADU,2024,KARUR,Varadan. M,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=1242,"Processing error: expected string or bytes-like object, got 'NoneType'",KARUR.csv
