timestamp,state,year,constituency,candidate_name,url,reason
2025-06-04T00:19:48.650122,Maharashtra,2019,NAGPUR NORTH (SC),Dr.milind Mane,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=905,No candidate image directory references found
2025-06-04T00:19:49.482515,Maharashtra,2019,NAGPUR SOUTH,Sudhakar Kohale,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1016,No candidate image directory references found
2025-06-04T00:19:50.352624,Maharashtra,2019,NAGPUR SOUTH WEST,Devendra Fadnavis,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=901,No candidate image directory references found
2025-06-04T00:19:51.040208,Maharashtra,2019,NAGPUR WEST,Deshmukh Sudhakar Shamrao,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=904,No candidate image directory references found
2025-06-04T00:19:51.712091,Maharashtra,2019,NAIGAON,Chavan Vasantrao Balwantrao,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=4101,No candidate image directory references found
2025-06-04T00:19:52.633311,Maharashtra,2019,NALASOPARA,Kshitij Hitendra Thakur,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=4273,No candidate image directory references found
2025-06-04T00:19:53.561330,Maharashtra,2019,NANDED NORTH,D.p. Sawant,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=537,No candidate image directory references found
2025-06-04T00:19:54.305920,Maharashtra,2019,NANDED SOUTH,Patil Hemant Shriram,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1641,No candidate image directory references found
2025-06-04T00:19:55.178774,Maharashtra,2019,NANDGAON,Pankaj Bhujbal,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1099,No candidate image directory references found
2025-06-04T00:19:56.125231,Maharashtra,2019,NANDURBAR (ST),Gavit Vijaykumar Krishnarao,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=290,No candidate image directory references found
2025-06-04T00:19:57.024420,Maharashtra,2019,NASHIK WEST,Smt.seema Hire,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=933,No candidate image directory references found
2025-06-04T00:19:57.973420,Maharashtra,2019,NASHIK (CENTRAL),Smt.devyani Farande,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=638,No candidate image directory references found
2025-06-04T00:19:58.652748,Maharashtra,2019,NASHIK EAST,Balasaheb Mahadu Sanap,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=932,No candidate image directory references found
2025-06-04T00:19:59.631391,Maharashtra,2019,NAWAPUR (ST),Naik Surupsing Hirya,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=475,No candidate image directory references found
2025-06-04T00:20:00.306852,Maharashtra,2019,NEVASA,Balasaheb Alias Dadasaheb Damodhar Murkute,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=984,No candidate image directory references found
2025-06-04T00:20:00.977513,Maharashtra,2019,NILANGA,Nilangekar Sambhaji Deeliprao Patil,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=799,No candidate image directory references found
2025-06-04T00:20:01.691739,Maharashtra,2019,NIPHAD,Anil Sahebrao Kadam,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1754,No candidate image directory references found
2025-06-04T00:20:02.412442,Maharashtra,2019,OMERGA (SC),Chougule Dnyanraj Dhondiram,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=801,No candidate image directory references found
2025-06-04T00:20:03.313398,Maharashtra,2019,OSMANABAD,Rana Jagjit Sinha Patil,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1134,No candidate image directory references found
2025-06-04T00:20:04.318367,Maharashtra,2019,OVALA MAJIWADA,Pratap Baburao Sarnaik,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=4765,No candidate image directory references found
2025-06-04T00:20:05.191919,Maharashtra,2019,PACHORA,Patil Kishor Dhansing,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1214,No candidate image directory references found
2025-06-04T00:20:06.156549,Maharashtra,2019,PAITHAN,Bhumre Sandipanrao Aasaram,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=532,No candidate image directory references found
2025-06-04T00:20:06.872446,Maharashtra,2019,PALGHAR (ST),Ghoda Krushna Arjun,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1840,No candidate image directory references found
2025-06-04T00:20:07.921573,Maharashtra,2019,PALUS-KADEGAON,Kadam Patangrao Shripatrao,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=609,No candidate image directory references found
2025-06-04T00:20:08.684352,Maharashtra,2019,PANDHARPUR,Bhalake Bharat Tukaram,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=830,No candidate image directory references found
2025-06-04T00:20:09.661672,Maharashtra,2019,PANVEL,Prashant Thakur,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=972,No candidate image directory references found
2025-06-04T00:20:10.426840,Maharashtra,2019,PARBHANI,Dr. Rahul Vedprakash Patil,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=4313,No candidate image directory references found
2025-06-04T00:20:11.315572,Maharashtra,2019,PARLI,Munde Pankaja Gopinathrao,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=787,No candidate image directory references found
2025-06-04T00:20:12.067804,Maharashtra,2019,PARNER,Auti Vijayrao Bhaskarrao,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=779,No candidate image directory references found
2025-06-04T00:20:12.791299,Maharashtra,2019,PARTUR,Babanrao Lonikar,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=923,No candidate image directory references found
2025-06-04T00:20:13.736564,Maharashtra,2019,PARVATI,Misal Madhuri Satish,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=765,No candidate image directory references found
2025-06-04T00:20:14.650138,Maharashtra,2019,PATAN,Desai Shambhuraj Shivajirao,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=272,No candidate image directory references found
2025-06-04T00:20:15.345030,Maharashtra,2019,PATHRI,Phad Mohan Madhavrao,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=3587,No candidate image directory references found
2025-06-04T00:20:16.152084,Maharashtra,2019,PEN,Dhairsheel Mohan Patil,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=2469,No candidate image directory references found
2025-06-04T00:20:16.792404,Maharashtra,2019,PHALTAN (SC),Chavan Dipak Pralhad,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1142,No candidate image directory references found
2025-06-04T00:20:17.465350,Maharashtra,2019,PHOLAMBARI,Haribhau Bagde,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=926,No candidate image directory references found
2025-06-04T00:20:18.126273,Maharashtra,2019,PIMPRI (SC),Chabukswar Gautam Sukhdeo,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=2604,No candidate image directory references found
2025-06-04T00:20:18.754808,Maharashtra,2019,PUNE CANTONMENT (SC),Dilip Kamble,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=982,No candidate image directory references found
2025-06-04T00:20:19.668974,Maharashtra,2019,PURANDAR,Vijay Sopanrao Shivtare,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=729,No candidate image directory references found
2025-06-04T00:20:20.422235,Maharashtra,2019,PUSAD,Manohar Naik,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1084,No candidate image directory references found
2025-06-04T00:20:21.159744,Maharashtra,2019,RADHANAGARI,Aabitakar Prakash Anandarao,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=2954,No candidate image directory references found
2025-06-04T00:20:22.093267,Maharashtra,2019,RAHURI,Kardile Shivaji Bhanudas,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=985,No candidate image directory references found
2025-06-04T00:20:22.846360,Maharashtra,2019,RAJAPUR,Salvi Rajan Prabhakar,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=3767,No candidate image directory references found
2025-06-04T00:20:23.558921,Maharashtra,2019,RAJURA,Adv. Sanjay Yadaorao Dhote,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=911,No candidate image directory references found
2025-06-04T00:20:24.290697,Maharashtra,2019,RALEGAON (ST),Prof.(dr). Ashok Uike,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1020,No candidate image directory references found
2025-06-04T00:20:25.183842,Maharashtra,2019,RAMTEK,Reddy Dwaram Mallikarjun Ramreddy,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1017,No candidate image directory references found
2025-06-04T00:20:26.051965,Maharashtra,2019,RATNAGIRI,Uday Ravindra Samant,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=2996,No candidate image directory references found
2025-06-04T00:20:26.984005,Maharashtra,2019,RAVER,Haribhau Jawle,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=875,No candidate image directory references found
2025-06-04T00:20:27.695406,Maharashtra,2019,RISOD,Amit Subhashrao Zanak,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=484,No candidate image directory references found
2025-06-04T00:20:28.426722,Maharashtra,2019,SAKOLI,Kashiwar Rajesh Lahanu,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=908,No candidate image directory references found
2025-06-04T00:20:29.378150,Maharashtra,2019,SAKRI (ST),Dhanaji Sitaram Ahire,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=476,No candidate image directory references found
2025-06-04T00:20:30.370197,Maharashtra,2019,SANGLI,Dhananjay Hari Gadgil,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1052,No candidate image directory references found
2025-06-04T00:20:31.255484,Maharashtra,2019,SANGMNER,Vijay Alias Balasaheb Bhausaheb Thorat,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=585,No candidate image directory references found
2025-06-04T00:20:31.912321,Maharashtra,2019,SANGOLA,Deshmukh Ganpatrao Annasaheb,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=3136,No candidate image directory references found
2025-06-04T00:20:32.742560,Maharashtra,2019,SAVNER,Sunil Chhatrapal Kedar,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=487,No candidate image directory references found
2025-06-04T00:20:33.380277,Maharashtra,2019,SAWANTWADI,Deepak Vasant Kesarkar,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=2980,No candidate image directory references found
2025-06-04T00:20:34.065096,Maharashtra,2019,SHAHADA (ST),Padvi Udesing Kocharu,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=402,No candidate image directory references found
2025-06-04T00:20:34.819818,Maharashtra,2019,SHAHAPUR (ST),Pandurang Borora,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1107,No candidate image directory references found
2025-06-04T00:20:35.531885,Maharashtra,2019,SHAHUWADI,Satyajeet Babasaheb Patil (aba) Sarudka,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=3202,No candidate image directory references found
2025-06-04T00:20:36.428705,Maharashtra,2019,SHEVGAON,Monika Rajiv Rajale,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1180,No candidate image directory references found
2025-06-04T00:20:37.270531,Maharashtra,2019,SHIRALA,Naik Shivajirao Yashwantrao,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=2122,No candidate image directory references found
2025-06-04T00:20:38.198070,Maharashtra,2019,SHIRDI,Radhakrishna Eknathrao Vikhe Patil,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=586,No candidate image directory references found
2025-06-04T00:20:38.896738,Maharashtra,2019,SHIROL,Patil Ulhas Sambhaji,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=2345,No candidate image directory references found
2025-06-04T00:20:41.572089,Maharashtra,2019,SHIRPUR (ST),Kashiram Vechan Pawara,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=478,No candidate image directory references found
2025-06-04T00:20:42.653910,Maharashtra,2019,SHIRUR,Pacharne Baburao Kashinath,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=975,No candidate image directory references found
2025-06-04T00:20:43.542814,Maharashtra,2019,SHIVADI,Ajay Choudhari,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=2390,No candidate image directory references found
2025-06-04T00:20:44.243162,Maharashtra,2019,SHIVAJINAGAR,Vijay Jaywant Kale,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1178,No candidate image directory references found
2025-06-04T00:20:45.211976,Maharashtra,2019,SHRIGONDA,Jagtap Rahul Kundlikrao,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1128,No candidate image directory references found
2025-06-04T00:20:45.972097,Maharashtra,2019,SHRIRAMPUR (SC),Bhausaheb Malhari Kamble,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=587,No candidate image directory references found
2025-06-04T00:20:46.645768,Maharashtra,2019,SHRIVARDHAN,Avadhut Anil Tatkare,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1121,No candidate image directory references found
2025-06-04T00:20:47.366443,Maharashtra,2019,SILLOD,Abdul Sattar Abdul Nabi,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=543,No candidate image directory references found
2025-06-04T00:20:48.224517,Maharashtra,2019,SINDAKHEDA,Rawal Jaykumar Jitendrasinh,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=297,No candidate image directory references found
2025-06-04T00:20:48.916145,Maharashtra,2019,SINDHKHED RAJA,Khedekar Shashikant Narsingrao,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1219,No candidate image directory references found
2025-06-04T00:20:49.584215,Maharashtra,2019,SINNAR,Parag Prakash Waje,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=626,No candidate image directory references found
2025-06-04T00:20:50.288817,Maharashtra,2019,SION KOLIWADA,Capt.tamil Selvan,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=966,No candidate image directory references found
2025-06-04T00:20:51.016887,Maharashtra,2019,SOLAPUR CITY CENTRAL,Shinde Praniti Sushilkumar,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=596,No candidate image directory references found
2025-06-04T00:20:51.704465,Maharashtra,2019,SOLAPUR CITY NORTH,Deshmukh Vijaykumar Sidramappa,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=993,No candidate image directory references found
2025-06-04T00:20:52.443998,Maharashtra,2019,SOLAPUR SOUTH,Deshmukh Subhash Sureshchandra,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=994,No candidate image directory references found
2025-06-04T00:20:53.130684,Maharashtra,2019,TASGAON-KAVATHE MAHANKAL,Raosaheb Ramrao Patil,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1154,No candidate image directory references found
2025-06-04T00:20:53.839779,Maharashtra,2019,TEOSA,Adv. Yashomati Chandrakant Thakur,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=357,No candidate image directory references found
2025-06-04T00:20:54.578681,Maharashtra,2019,THANE,Sanjay Kelkar,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1172,No candidate image directory references found
2025-06-04T00:20:55.259851,Maharashtra,2019,TIRORA,Vijay Rahangdale,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1156,No candidate image directory references found
2025-06-04T00:20:56.185764,Maharashtra,2019,TULJAPUR,Chavan Madhukarrao Deoraoa,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=594,No candidate image directory references found
2025-06-04T00:20:56.889994,Maharashtra,2019,TUMSAR,Charan Waghmare,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=907,No candidate image directory references found
2025-06-04T00:20:57.522497,Maharashtra,2019,UDGIR (SC),Sudhakar Sangram Bhalerao,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=794,No candidate image directory references found
2025-06-04T00:20:58.163653,Maharashtra,2019,ULHASNAGAR,Jyoti Pappu Kalani,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=4673,No candidate image directory references found
2025-06-04T00:20:58.947674,Maharashtra,2019,UMARKHED (ST),Rajendra Najardhane,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=915,No candidate image directory references found
2025-06-04T00:20:59.750537,Maharashtra,2019,UMRED (SC),Sudhir Parve,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=900,No candidate image directory references found
2025-06-04T00:21:00.602200,Maharashtra,2019,URAN,Manohar Gajanan Bhoir,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1374,No candidate image directory references found
2025-06-04T00:21:01.259194,Maharashtra,2019,VADGAON SHERI,Jagdish Tukaram Mulik,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=979,No candidate image directory references found
2025-06-04T00:21:01.878649,Maharashtra,2019,VAIJAPUR,Bhausaheb Ramrao Patil,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1098,No candidate image directory references found
2025-06-04T00:21:02.530310,Maharashtra,2019,VANDRE WEST,Adv. Ashish Shelar,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=965,No candidate image directory references found
2025-06-04T00:21:03.168154,Maharashtra,2019,VANDRE EAST,Prakash (bala) Vasant Sawant,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1350,No candidate image directory references found
2025-06-04T00:21:03.797071,Maharashtra,2019,VARSOVA,Dr. Bharati Lavhekar,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1037,No candidate image directory references found
2025-06-04T00:21:04.668735,Maharashtra,2019,VASAI,Hitendra Vishnu Thakur,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1855,No candidate image directory references found
2025-06-04T00:21:05.338393,Maharashtra,2019,VIKHROLI,Sunil Rajaram Raut,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1311,No candidate image directory references found
2025-06-04T00:21:05.964804,Maharashtra,2019,VIKRAMGAD (ST),Savara Vishnu Rama,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1832,No candidate image directory references found
2025-06-04T00:21:06.621228,Maharashtra,2019,VILE PARLE,Adv.parag Alawni,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=957,No candidate image directory references found
2025-06-04T00:21:07.431959,Maharashtra,2019,WADALA,Kalidas Nilkanth Kolambkar,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=572,No candidate image directory references found
2025-06-04T00:21:08.250599,Maharashtra,2019,WANI,Sanjeev Reddy,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=129,No candidate image directory references found
2025-06-04T00:21:09.097252,Maharashtra,2019,WARDHA,Pankaj Bhoyar,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1012,No candidate image directory references found
2025-06-04T00:21:10.007276,Maharashtra,2019,WARORA,Suresh Urf Balubhau Narayan Dhanorkar,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=3390,No candidate image directory references found
2025-06-04T00:21:10.633371,Maharashtra,2019,WASHIM (SC),Lakhan Malik,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=888,No candidate image directory references found
2025-06-04T00:21:11.464525,Maharashtra,2019,WORLI,Sunil Govind Shinde,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1358,No candidate image directory references found
2025-06-04T00:21:12.277243,Maharashtra,2019,YAVATMAL,Madan Yerawar,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=914,No candidate image directory references found
2025-06-04T00:21:13.110887,Maharashtra,2019,YEVLA,Chhagan Chandrakant Bhujbal,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=1102,No candidate image directory references found
2025-06-04T00:21:26.098348,Maharashtra,2024,AKOLA EAST,Randhir Pralhadrao Sawarkar,https://www.myneta.info/Maharashtra2024/candidate.php?candidate_id=379,Image found but download failed: https://myneta.info/images_candidate/mynetai_ews5Maharashtra2024/a2e5f2feda15af03053ea1cbbcb9728beadb7aec.jpg
2025-06-04T00:21:55.363798,Maharashtra,2024,ARVI,Sumit Wankhede,https://www.myneta.info/Maharashtra2024/candidate.php?candidate_id=1925,Image found but download failed: https://myneta.info/images_candidate/mynetai_ews5Maharashtra2024/1a70b6c26f3ca4db74a7a9e46b1ebc816a537fc6.jpg
2025-06-04T00:23:34.811938,Maharashtra,2024,DHULE RURAL,Raghavendra (Ramdada) Manohar Patil,https://www.myneta.info/Maharashtra2024/candidate.php?candidate_id=2488,Image found but download failed: https://myneta.info/images_candidate/mynetai_ews5Maharashtra2024/6382bc86301d0fc694a784e53fa0ce370a26f4e2.jpg
2025-06-04T00:24:09.828642,Maharashtra,2024,HINGANGHAT,Samir Tryambakrao Kunawar,https://www.myneta.info/Maharashtra2024/candidate.php?candidate_id=539,Image found but download failed: https://myneta.info/images_candidate/mynetai_ews5Maharashtra2024/a9e5843469ab7dc39a5a28b1d4b443b8a47d45c9.jpg
2025-06-04T00:24:31.552997,Maharashtra,2024,JAT,Gopichand Kundlik Padalkar,https://www.myneta.info/Maharashtra2024/candidate.php?candidate_id=2103,Image found but download failed: https://myneta.info/images_candidate/mynetai_ews5Maharashtra2024/5f9ac9acae3313c93ab322961f3fee6b20f5ee03.jpg
2025-06-04T00:25:01.850220,Maharashtra,2024,KARANJA,Sai Prakash Dahake,https://www.myneta.info/Maharashtra2024/candidate.php?candidate_id=956,Image found but download failed: https://myneta.info/images_candidate/mynetai_ews5Maharashtra2024/f624785ce9212f5217bae269867c82967360cbe0.jpg
2025-06-04T00:25:17.613409,Maharashtra,2024,KHANPUR,Babar Suhas Anilbhau,https://www.myneta.info/Maharashtra2024/candidate.php?candidate_id=1175,Image found but download failed: https://myneta.info/images_candidate/mynetai_ews5Maharashtra2024/cdd38ad31fc8b33bff1094bffcd46bf94e609351.jpg
2025-06-04T00:27:13.181092,Maharashtra,2024,PALUS-KADEGAON,Kadam Vishwajit Patangrao,https://www.myneta.info/Maharashtra2024/candidate.php?candidate_id=595,Image found but download failed: https://myneta.info/images_candidate/mynetai_ews5Maharashtra2024/f55903d2dbec3d277a0a11a2d5b11f78537d430f.jpg
2025-06-04T00:28:57.120812,Maharashtra,2024,TASGAON-KAVATHE MAHANKAL,Rohit Suman R.R. Aba Patil,https://www.myneta.info/Maharashtra2024/candidate.php?candidate_id=1850,Image found but download failed: https://myneta.info/images_candidate/mynetai_ews5Maharashtra2024/0638d58e7f270c53137abef9f7b9d52735febb4a.jpg
2025-06-04T00:29:26.300212,Maharashtra,2024,VANDRE EAST,Varun Satish Sardesai,https://www.myneta.info/Maharashtra2024/candidate.php?candidate_id=783,Image found but download failed: https://myneta.info/images_candidate/mynetai_ews5Maharashtra2024/e2f63f3ed42c801b8b7882e2b93eeece8c9dafae.jpg
2025-06-04T00:29:29.794312,Maharashtra,2024,VERSOVA,Haroon Khan,https://www.myneta.info/Maharashtra2024/candidate.php?candidate_id=793,Image found but download failed: https://myneta.info/images_candidate/mynetai_ews5Maharashtra2024/4c4c07f7aa4b821c9aebf41e96de0e7b6beeb9dc.jpg
2025-06-04T00:29:31.291926,Maharashtra,2024,VIKHROLI,Sunil Rajaram Raut,https://www.myneta.info/Maharashtra2024/candidate.php?candidate_id=799,Image found but download failed: https://myneta.info/images_candidate/mynetai_ews5Maharashtra2024/4b05e352bd2cab38e6276249acfc539b286f2b61.jpg
2025-06-04T00:29:51.974698,Manipur,2012,ANDRO,Thounaojam Shyamkumar,https://www.myneta.info/manipur2012/candidate.php?candidate_id=240,No candidate image directory references found
2025-06-04T00:29:52.771376,Manipur,2012,BISHNUPUR,Kh Govindas,https://www.myneta.info/manipur2012/candidate.php?candidate_id=71,No candidate image directory references found
2025-06-04T00:29:53.547956,Manipur,2012,CHANDEL(ST),St.nunghlung Victor,https://www.myneta.info/manipur2012/candidate.php?candidate_id=208,No candidate image directory references found
2025-06-04T00:29:54.372810,Manipur,2012,CHINGAI(ST),M.k. Peshrow,https://www.myneta.info/manipur2012/candidate.php?candidate_id=117,No candidate image directory references found
2025-06-04T00:29:55.184546,Manipur,2012,CHURACHANDPUR(ST),Phungzathang Tonsing,https://www.myneta.info/manipur2012/candidate.php?candidate_id=136,No candidate image directory references found
2025-06-04T00:29:56.001499,Manipur,2012,HEINGANG,N. Biren,https://www.myneta.info/manipur2012/candidate.php?candidate_id=6,No candidate image directory references found
2025-06-04T00:29:56.865199,Manipur,2012,HEIROK,Moirangthem Okendro,https://www.myneta.info/manipur2012/candidate.php?candidate_id=89,No candidate image directory references found
2025-06-04T00:29:57.685722,Manipur,2012,HENGLEP(ST),T. Manga Vaiphei,https://www.myneta.info/manipur2012/candidate.php?candidate_id=134,No candidate image directory references found
2025-06-04T00:29:58.447939,Manipur,2012,HIYANGLAM,Maibam Kunjo,https://www.myneta.info/manipur2012/candidate.php?candidate_id=223,No candidate image directory references found
2025-06-04T00:29:59.201791,Manipur,2012,JIRIBAM,Thoudam Debendra,https://www.myneta.info/manipur2012/candidate.php?candidate_id=29,No candidate image directory references found
2025-06-04T00:30:00.058733,Manipur,2012,KAKCHING,Y. Surachandra,https://www.myneta.info/manipur2012/candidate.php?candidate_id=99,No candidate image directory references found
2025-06-04T00:30:00.814431,Manipur,2012,KANGPOKPI,Nemcha Kipgen,https://www.myneta.info/manipur2012/candidate.php?candidate_id=261,No candidate image directory references found
2025-06-04T00:30:01.495433,Manipur,2012,KARONG(ST),Dr. V. Alexender Pou,https://www.myneta.info/manipur2012/candidate.php?candidate_id=267,No candidate image directory references found
2025-06-04T00:30:02.137607,Manipur,2012,KEIRAO,Karam Tharamjit Singh,https://www.myneta.info/manipur2012/candidate.php?candidate_id=182,No candidate image directory references found
2025-06-04T00:30:03.035218,Manipur,2012,KEISHAMTHONG,L. Ibomcha,https://www.myneta.info/manipur2012/candidate.php?candidate_id=39,No candidate image directory references found
2025-06-04T00:30:03.851380,Manipur,2012,KHANGABOK,O. Landhoni,https://www.myneta.info/manipur2012/candidate.php?candidate_id=93,No candidate image directory references found
2025-06-04T00:30:04.712661,Manipur,2012,KHUNDRAKPAM,Thokchom Lokeshwar Singh,https://www.myneta.info/manipur2012/candidate.php?candidate_id=3,No candidate image directory references found
2025-06-04T00:30:05.539342,Manipur,2012,KHURAI,Dr. Ng. Bijoy Singh,https://www.myneta.info/manipur2012/candidate.php?candidate_id=10,No candidate image directory references found
2025-06-04T00:30:06.307484,Manipur,2012,KONTHOUJAM,Khonthoujham Sarat Singh,https://www.myneta.info/manipur2012/candidate.php?candidate_id=224,No candidate image directory references found
2025-06-04T00:30:07.036654,Manipur,2012,KSHETRIGAO,Md. Amin Shah,https://www.myneta.info/manipur2012/candidate.php?candidate_id=15,No candidate image directory references found
2025-06-04T00:30:08.326211,Manipur,2012,KUMBI,S. Bira Singh,https://www.myneta.info/manipur2012/candidate.php?candidate_id=80,No candidate image directory references found
2025-06-04T00:30:10.349258,Manipur,2012,LAMLAI,Ksh. Biren Singh,https://www.myneta.info/manipur2012/candidate.php?candidate_id=11,No candidate image directory references found
2025-06-04T00:30:13.825539,Manipur,2012,LAMSANG,W. Brajabidhu,https://www.myneta.info/manipur2012/candidate.php?candidate_id=46,No candidate image directory references found
2025-06-04T00:30:20.136941,Manipur,2012,LANGTHABAL,Karam Shyam,https://www.myneta.info/manipur2012/candidate.php?candidate_id=225,No candidate image directory references found
2025-06-04T00:30:22.190730,Manipur,2012,LILONG,Md. Abdul Nasir,https://www.myneta.info/manipur2012/candidate.php?candidate_id=84,No candidate image directory references found
2025-06-04T00:30:23.089510,Manipur,2012,MAO(ST),Dikho,https://www.myneta.info/manipur2012/candidate.php?candidate_id=268,No candidate image directory references found
2025-06-04T00:30:23.929556,Manipur,2012,MAYANG IMPHAL,Dr. Kh. Ratankumar,https://www.myneta.info/manipur2012/candidate.php?candidate_id=65,No candidate image directory references found
2025-06-04T00:30:24.712154,Manipur,2012,MOIRANG,M. Prithviraj Singh,https://www.myneta.info/manipur2012/candidate.php?candidate_id=73,No candidate image directory references found
