sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
50,Katara Rameshbhai Bhurabhai,FATEPURA (ST),BJP,0,Others,12758096,0,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6101,main_election
51,Mahant Shambhunath Tundiya,GADHADA (SC),BJP,0,Graduate,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5179,main_election
52,Nareshbhai Maganbhai Patel,GANDEVI (ST),BJP,0,10th Pass,38117827,3731260,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=4948,main_election
53,Malti Kishor Maheshwari,GANDHIDHAM (SC),BJP,0,Graduate,5021150,530090,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5124,main_election
54,Ritaben Ketankumar Patel,GANDHINAGAR NORTH,BJP,0,Post Graduate,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6215,main_election
55,Alpesh Khodaji Thakor,GANDHINAGAR SOUTH,BJP,6,12th Pass,30079485,1481514,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6211,main_election
56,Mahendrabhai Bhabhor,GARBADA (ST),BJP,0,8th Pass,2152826,0,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6079,main_election
57,Sudhirbhai Vaghani,GARIADHAR,AAP,0,8th Pass,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=4881,main_election
58,Bhupendrabhai Rajnikant Patel,GHATLODIA,BJP,0,Others,82280688,15310680,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6229,main_election
59,C.K.Raulji,GODHRA,BJP,0,12th Pass,134347638,0,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6122,main_election
60,Geetaba Jayrajsinh Jadeja,GONDAL,BJP,0,10th Pass,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5104,main_election
61,Jaydrathsinhji Parmar,HALOL,BJP,0,Graduate Professional,62477641,0,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6109,main_election
62,Vinendrasinh Dilipsinh Zala,HIMATNAGAR,BJP,0,Graduate Professional,85227967,202491,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6184,main_election
63,Ramanlal Ishwarlal Vora,IDAR (SC),BJP,0,Graduate,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5192,main_election
64,R.C.Patel,JALALPORE,BJP,0,10th Pass,34488225,7856310,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5390,main_election
65,Imran Khedawala,JAMALPUR-KHADIA,INC,2,10th Pass,15174149,0,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6269,main_election
66,Devkishordasji Bhaktisvarupdasji Swami,JAMBUSAR,BJP,0,Post Graduate,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5071,main_election
67,Ahir Hemantbhai Hardasbhai,JAMJODHPUR,AAP,0,10th Pass,26347474,1490155,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=4917,main_election
68,Rivasinh Hardevsinh Solanki (Rivaba Ravindrasinh Jadeja),JAMNAGAR NORTH,BJP,0,Graduate Professional,973559222,0,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5734,main_election
69,Patel Raghavjibhai Hansrajbhai,JAMNAGAR RURAL,BJP,1,Graduate Professional,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5716,main_election
70,Akbari Divyeshbhai Ranchhodbhai,JAMNAGAR SOUTH,BJP,0,12th Pass,29846873,14817413,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5753,main_election
71,Kunvarjibhai Mohanbhai Bavaliya,JASDAN,BJP,0,Graduate Professional,24413639,0,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5138,main_election
72,Jayeshbhai Vitthalbhai Radadiya,JETPUR,BJP,0,12th Pass,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5343,main_election
73,Rathwa Jayantibhai Savjibhai,JETPUR (ST),BJP,0,Graduate,2744881,0,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5979,main_election
74,Riteshkumar Ramanbhai Vasava,JHAGADIA (ST),BJP,0,8th Pass,20417879,3000000,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5627,main_election
75,Maheshbhai Somjibhai Bhuriya,JHALOD (ST),BJP,3,12th Pass,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6094,main_election
76,Sanjay Sukhabhai Koradia,JUNAGADH,BJP,0,12th Pass,184072178,23594927,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5025,main_election
77,Karsanbhai Punjabhai Solanki,KADI (SC),BJP,0,Literate,7776038,3325027,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5969,main_election
78,Chavda Meghjibhai Amarabhai,KALAVAD (SC),BJP,0,Graduate,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5345,main_election
79,Thakor Laxmanji Punjaji (Bakaji),KALOL-GANDHINAGAR,BJP,0,8th Pass,123244200,2985980,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6115,main_election
80,Fatesinh Vakhatsinh Chauhan,KALOL-PANCHMAHALS,BJP,0,10th Pass,6650000,695000,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6114,main_election
81,Praful Pansheriya,KAMREJ,BJP,0,Graduate,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5483,main_election
82,Amrutji Motiji Thakor,KANKREJ,INC,0,12th Pass,38530623,1850000,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5942,main_election
83,Zala Rajeshkumar Maganbhai,KAPADVANJ,BJP,0,12th Pass,10574489,813000,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6146,main_election
84,Jitubhai Harjibhai Chaudhari,KAPRADA (ST),BJP,1,8th Pass,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=4941,main_election
85,Pravinbhai Manjibhai Ghoghari,KARANJ,BJP,1,12th Pass,22300638,5448166,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5447,main_election
86,Akshaykumar Ishvarbhai Patel,KARJAN,BJP,0,12th Pass,34661172,1250000,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6007,main_election
87,Vinodbhai Amarshibhai Moradiya,KATARGAM,BJP,0,10th Pass,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=4961,main_election
88,Devabhai Punjabhai Malam,KESHOD,BJP,0,Literate,45569640,0,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=4937,main_election
89,Ayar Mulubhai Hardasbhai Bera,KHAMBHALIA,BJP,0,10th Pass,59358379,282478,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5654,main_election
90,Chiragkumar Arvindbhai Patel,KHAMBHAT,INC,0,10th Pass,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6181,main_election
91,Dr.Tushar Amarsinh Chaudhary,KHEDBRAHMA (ST),INC,0,Graduate Professional,77472386,300000,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6190,main_election
92,Sardarbhai,KHERALU,BJP,0,Graduate Professional,396214872,24999083,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5957,main_election
93,Pradyuman Ganubhai Vaja,KODINAR (SC),BJP,0,Post Graduate,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5221,main_election
94,Kandhalbhai Sarmanbhai Jadeja,KUTIYANA,SP,2,8th Pass,209403859,3808441,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5041,main_election
95,Janakbhai Talaviya,LATHI,BJP,1,12th Pass,581385657,41601070,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5519,main_election
96,Sangitaben Rajendra Patil,LIMBAYAT,BJP,0,Graduate,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=4966,main_election
97,Kiritsinh Jitubha Rana,LIMBDI,BJP,0,10th Pass,21347937,0,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=4919,main_election
98,Bhabhor Shaileshbhai Sumanbhai,LIMKHEDA (ST),BJP,0,Post Graduate,11451198,2807516,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6093,main_election
99,Gulabsinh Somsinh Chauhan,LUNAWADA,INC,0,Graduate,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6136,main_election
100,Patel Mukeshkumar D.,MAHESANA,BJP,0,Graduate Professional,116434230,29547098,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5971,main_election
101,Sanjaysinh Vijaysinh Mahida,MAHUDHA,BJP,0,10th Pass,48252085,7403877,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6150,main_election
102,Gohil Shivabhai Jerambhai,MAHUVA,BJP,0,8th Pass,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5171,main_election
103,Mohanbhai Dhanjibhai Dhodiya,MAHUVA (ST),BJP,0,8th Pass,20018546,1300000,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5056,main_election
104,Harsh Ramesh Sanghvi,MAJURA,BJP,1,8th Pass,174274927,83177314,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5423,main_election
105,Arvindbhai Jinabhai Ladani,MANAVADAR,INC,0,12th Pass,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5024,main_election
106,Aniruddha Bhailal Dave,MANDVI,BJP,0,Post Graduate,90696946,5989452,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5270,main_election
107,Kunvarjibhai Narsinhbhai Halpati,MANDVI (ST),BJP,0,Graduate Professional,10780874,2749374,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5258,main_election
108,Kargatiya Bhagvanjibhai Lakhabhai,MANGROL,BJP,0,10th Pass,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5794,main_election
109,Ganpatsinh Vestabhai Vasava,MANGROL (ST),BJP,0,Graduate,84506704,41767352,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5028,main_election
110,Amul Bhatt,MANINAGAR,BJP,0,Post Graduate,69107735,7743626,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6274,main_election
111,Yogeshbhai Narandas Patel,MANJALPUR,BJP,0,10th Pass,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6019,main_election
112,Jayantibhai Somabhai Patel (J.S. Patel),MANSA,BJP,0,10th Pass,6612881500,2338556900,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6218,main_election
113,Kalpeshbhai Ashabhai Parmar,MATAR,BJP,0,Literate,11637704,0,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6159,main_election
114,Arjunsinh Udesinh Chauhan,MEHMEDABAD,BJP,0,Graduate,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6154,main_election
115,Bhikhusinhji Chatursinhji Parmar,MODASA,BJP,0,10th Pass,44374986,23941403,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6201,main_election
116,Amrutiya Kantilal Shivlal,MORBI,BJP,0,12th Pass,92358032,33286579,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=4993,main_election
117,Suthar Nimishaben Manharsinh,MORVA HADAF (ST),BJP,0,12th Pass,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6129,main_election
118,Desai Pankajbhai Vinubhai,NADIAD,BJP,0,Graduate,110800206,8955454,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6155,main_election
119,Dr. Darshna Chandubhai Deshmukh(Vasava),NANDOD (ST),BJP,0,Post Graduate,36953667,4180000,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5068,main_election
120,Jitendrakumar Ramanlal Patel (Jitu Bhagat),NARANPURA,BJP,0,12th Pass,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6247,main_election
121,Kukrani Payal Manojkumar,NARODA,BJP,0,Graduate Professional,10445884,4624247,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6253,main_election
122,Desai Rakesh Gunvantbhai,NAVSARI,BJP,0,Others,18946056,1790784,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=4949,main_election
123,Jagdish Vishwakarma,NIKOL,BJP,0,12th Pass,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6250,main_election
124,Dr.Jayrambhai Chemabhai Gamit,NIZAR (ST),BJP,0,Doctorate,4696210,143261,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5161,main_election
125,Mukeshbhai Zinabhai Patel,OLPAD,BJP,0,12th Pass,49145155,18909886,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5083,main_election
126,Chaitanyasinh Pratapsinh Zala,PADRA,BJP,1,Graduate Professional,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6014,main_election
127,Aniket Girishbhai Thaker,PALANPUR,BJP,0,Graduate,4901972,265421,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5935,main_election
128,Bhikhabhai Ravajibhai Baraiya,PALITANA,BJP,0,12th Pass,8972311,0,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5566,main_election
129,Kanubhai Mohanlal Desai,PARDI,BJP,0,Graduate Professional,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=4877,main_election
130,Kiritkumar Chimanlal Patel,PATAN,INC,9,Doctorate,46040087,3083190,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5945,main_election
131,Kamleshbhai Rameshbhai Patel,PETLAD,BJP,0,Post Graduate,18722728,0,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6164,main_election
132,Arjunbhai Devabhai Modhwadia,PORBANDAR,INC,1,Graduate Professional,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5665,main_election
133,Gajendrasinh Udesinh Parmar,PRANTIJ,BJP,0,Graduate,12187141,0,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6193,main_election
134,Lavingji Muljiji Solanki,RADHANPUR,BJP,0,Literate,6660000,960000,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5952,main_election
135,Uday Kangad,RAJKOT EAST,BJP,1,8th Pass,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5003,main_election
136,Bhanuben Manoharbhai Babariya,RAJKOT RURAL (SC),BJP,0,Graduate,27989092,1602000,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5016,main_election
137,Rameshbhai Virjibhai Tilala,RAJKOT SOUTH,BJP,0,5th Pass,1757899705,86587916,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5011,main_election
138,Dr. Darshita Shah,RAJKOT WEST,BJP,0,Post Graduate,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5008,main_election
139,Hirabhai Odhavjibhai Solanki,RAJULA,BJP,1,10th Pass,530573482,53557367,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5133,main_election
140,Balkrushna Khanderao Shukla (Balu Shukla),RAOPURA,BJP,0,Post Graduate,38918575,2987818,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6032,main_election
141,Virendrasinh Bahadursinh Jadeja,RAPAR,BJP,0,8th Pass,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=4980,main_election
142,Patel Harshadbhai Ranchhodbhai,SABARMATI,BJP,0,Doctorate,86157636,0,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6279,main_election
143,Kanubhai Karamshibhai Patel,SANAND,BJP,1,12th Pass,219977022,3681401,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6227,main_election
144,Abhesinh Motibhai Tadvi,SANKHEDA (ST),BJP,0,10th Pass,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5975,main_election
145,Dr. Kuberbhai Mansukhbhai Dindor,SANTRAMPUR (ST),BJP,0,Doctorate,22690045,5378000,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5211,main_election
146,Kaswala Mahesh,SAVARKUNDLA,BJP,0,Post Graduate,94500686,27982598,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5527,main_election
147,Inamdar Ketanbhai Mahendrabhai,SAVLI,BJP,0,12th Pass,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5216,main_election
148,Keyur Narayandas Rokadia,SAYAJIGUNJ,BJP,0,Post Graduate,107702383,0,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6044,main_election
149,Ahir(Bharvad) Jethabhai,SHEHRA,BJP,1,Graduate,185942503,51691028,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6127,main_election
150,Balvantsinh Chandansinh Rajput,SIDHPUR,BJP,0,Graduate,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5126,main_election
151,Patel Vipulkumar Vinubhai,SOJITRA,BJP,0,12th Pass,23044667,0,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6163,main_election
152,Chudasama Vimalbhai Kanabhai,SOMNATH,INC,1,Graduate,22131827,1263359,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5679,main_election
153,Arvind Shantilal Rana,SURAT EAST,BJP,0,12th Pass,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5089,main_election
154,Kantibhai Himmatbhai Balar,SURAT NORTH,BJP,0,Literate,540715015,34942639,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5455,main_election
155,Purnesh Modi,SURAT WEST,BJP,0,Graduate Professional,19838118,3401428,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=4960,main_election
156,Gautambhai Chauhan,TALAJA,BJP,0,10th Pass,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5558,main_election
157,Bhagabhai Dhanabhai Barad,TALALA,BJP,0,Graduate,124739689,8984847,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5689,main_election
158,Durlabhjibhai Harakhjibhai Dethariya,TANKARA,BJP,0,10th Pass,53138832,15127538,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5113,main_election
159,Kanchanben Vinubhai Radadiya,THAKKARBAPA NAGAR,BJP,0,10th Pass,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6256,main_election
160,Shankarbhai Lagdhirbhai Chaudhary,THARAD,BJP,0,Post Graduate,130604700,1592233,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5924,main_election
161,Yogendrasinh Parmar (Bakabhai),THASRA,BJP,1,Graduate,115870787,9141203,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5208,main_election
162,Manubhai M. Patel (Fogwa),UDHNA,BJP,0,8th Pass,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=4964,main_election
163,Patkar Ramanlal Nanubhai,UMBERGAON (ST),BJP,0,8th Pass,32866468,1500000,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=4940,main_election
164,Govindbhai Raijibhai Parmar,UMRETH,BJP,3,5th Pass,22968947,3155554,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6172,main_election
165,Kalubhai Rathod,UNA,BJP,1,12th Pass,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5700,main_election
166,Patel Kiritkumar Keshavlal (K K Patel),UNJHA,BJP,0,Graduate Professional,447020795,146000592,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5188,main_election
167,Jignesh Mevani,VADGAM (SC),INC,10,Graduate Professional,3548064,0,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5931,main_election
168,Manisha Vakil,VADODARA CITY (SC),BJP,0,Doctorate,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5217,main_election
